epoch,score,lines,actions
399,11,0,56
400,13,0,55
401,14,0,84
402,13,0,107
403,18,0,68
404,12,0,39
405,17,0,74
406,17,0,106
407,16,0,73
408,13,0,63
409,13,0,60
410,15,0,56
411,20,0,102
412,13,0,74
413,15,0,59
414,17,0,95
415,13,0,61
416,13,0,47
417,15,0,77
418,14,0,58
419,18,0,106
420,11,0,41
421,13,0,60
422,16,0,72
423,11,0,34
424,14,0,76
425,14,0,76
426,16,0,93
427,18,0,138
428,16,0,97
429,13,0,59
430,16,0,94
431,14,0,48
432,16,0,113
433,16,0,100
434,15,0,45
435,16,0,91
436,14,0,71
437,16,0,69
438,12,0,75
439,20,0,137
440,19,0,103
441,13,0,44
442,13,0,54
443,16,0,77
444,14,0,55
445,16,0,76
446,19,0,115
447,14,0,96
448,15,0,70
449,12,0,54
450,9,0,46
451,17,0,105
452,19,0,121
453,15,0,102
454,15,0,59
455,15,0,80
456,12,0,50
457,10,0,32
458,14,0,55
459,12,0,48
460,16,0,77
461,11,0,29
462,14,0,68
463,11,0,27
464,11,0,46
465,14,0,49
466,13,0,58
467,18,0,68
468,11,0,45
469,12,0,41
470,15,0,75
471,17,0,113
472,17,0,98
473,12,0,63
474,13,0,73
475,11,0,48
476,11,0,67
477,16,0,91
478,12,0,49
479,16,0,78
480,13,0,65
481,13,0,37
482,16,0,79
483,12,0,71
484,28,1,92
485,15,0,94
486,14,0,41
487,13,0,41
488,13,0,45
489,14,0,64
490,11,0,43
491,13,0,66
492,15,0,95
493,13,0,88
494,16,0,64
495,13,0,93
496,18,0,112
497,13,0,61
498,19,0,102
499,19,0,114
500,14,0,94
501,17,0,112
502,18,0,93
503,21,0,123
504,15,0,76
505,16,0,97
506,16,0,76
507,28,1,121
508,12,0,77
509,15,0,77
510,12,0,53
511,13,0,49
512,17,0,83
513,14,0,60
514,13,0,72
515,16,0,72
516,14,0,64
517,19,0,97
518,16,0,74
519,19,0,112
520,20,0,110
521,12,0,31
522,17,0,119
523,15,0,61
524,13,0,63
525,12,0,76
526,18,0,75
527,16,0,84
528,16,0,73
529,19,0,102
530,11,0,50
531,12,0,36
532,16,0,83
533,12,0,51
534,14,0,72
535,14,0,84
536,17,0,109
537,10,0,46
538,12,0,46
539,15,0,78
540,21,0,139
541,13,0,50
542,12,0,66
543,15,0,83
544,12,0,56
545,11,0,47
546,16,0,71
547,17,0,110
548,15,0,79
549,14,0,53
550,16,0,77
551,13,0,62
552,16,0,82
553,14,0,68
554,14,0,70
555,13,0,62
556,14,0,83
557,11,0,72
558,16,0,66
559,13,0,84
560,17,0,107
561,12,0,45
562,17,0,77
563,13,0,37
564,12,0,70
565,11,0,28
566,18,0,96
567,13,0,67
568,15,0,43
569,14,0,84
570,15,0,68
571,14,0,74
572,11,0,57
573,14,0,59
574,15,0,63
575,13,0,29
576,10,0,35
577,12,0,26
578,16,0,69
579,15,0,76
580,13,0,70
581,11,0,43
582,14,0,49
583,16,0,106
584,14,0,45
585,10,0,36
586,11,0,35
587,11,0,38
588,9,0,39
589,12,0,39
590,12,0,28
591,14,0,45
592,13,0,33
593,12,0,36
594,13,0,66
595,9,0,19
596,12,0,27
597,10,0,38
598,12,0,27
599,14,0,42
600,12,0,29
601,10,0,25
602,11,0,36
603,10,0,48
604,11,0,31
605,12,0,24
606,12,0,35
607,11,0,37
608,12,0,45
609,13,0,58
610,14,0,51
611,20,0,104
612,11,0,32
613,19,0,97
614,15,0,74
615,12,0,27
616,9,0,18
617,15,0,55
618,10,0,32
619,12,0,34
620,11,0,33
621,11,0,23
622,9,0,11
623,14,0,30
624,14,0,58
625,15,0,53
626,13,0,41
627,10,0,22
628,11,0,34
629,16,0,48
630,16,0,110
631,15,0,72
632,9,0,19
633,13,0,49
634,13,0,70
635,10,0,25
636,10,0,27
637,13,0,44
638,12,0,37
639,12,0,29
640,13,0,45
641,11,0,37
642,11,0,28
643,12,0,45
644,12,0,26
645,13,0,56
646,12,0,32
647,13,0,25
648,12,0,30
649,14,0,37
650,11,0,22
651,11,0,21
652,8,0,17
653,14,0,65
654,14,0,41
655,11,0,33
656,12,0,27
657,12,0,42
658,14,0,55
659,11,0,29
660,10,0,26
661,12,0,60
662,13,0,53
