epoch,score,lines,actions
805,11,0,38
806,21,0,81
807,20,0,77
808,11,0,42
809,21,0,86
810,17,0,75
811,18,0,68
812,22,0,89
813,17,0,54
814,14,0,56
815,20,0,83
816,14,0,47
817,11,0,38
818,22,0,91
819,15,0,60
820,16,0,74
821,19,0,75
822,13,0,50
823,15,0,55
824,19,0,87
825,19,0,77
826,12,0,45
827,14,0,56
828,18,0,77
829,19,0,91
830,21,0,86
831,18,0,80
832,21,0,95
833,17,0,69
834,21,0,90
835,23,0,98
836,28,1,79
837,19,0,82
838,18,0,75
839,14,0,47
840,18,0,79
841,16,0,70
842,19,0,73
843,16,0,59
844,19,0,77
845,12,0,56
846,18,0,72
847,19,0,73
848,17,0,63
849,15,0,54
850,16,0,59
851,17,0,79
852,21,0,80
853,18,0,60
854,22,0,95
855,19,0,84
856,17,0,68
857,11,0,40
858,17,0,72
859,16,0,70
860,22,0,93
861,13,0,52
862,17,0,54
863,17,0,72
864,22,0,80
865,15,0,61
866,15,0,56
867,24,0,96
868,16,0,65
869,17,0,66
870,26,0,110
871,16,0,58
872,14,0,53
873,18,0,78
874,18,0,75
875,15,0,61
876,16,0,58
877,13,0,45
878,15,0,55
879,10,0,35
880,19,0,71
881,15,0,62
882,17,0,73
883,13,0,60
884,14,0,62
885,12,0,36
886,18,0,65
887,21,0,98
888,16,0,54
889,16,0,60
890,13,0,50
891,22,0,98
892,23,0,93
893,18,0,65
894,18,0,78
895,24,0,107
896,17,0,62
897,14,0,57
898,19,0,70
899,15,0,47
900,18,0,71
901,18,0,72
902,17,0,69
903,12,0,47
904,21,0,92
905,13,0,55
906,17,0,65
907,24,0,111
908,15,0,61
909,15,0,54
910,15,0,57
911,13,0,59
912,22,0,100
913,19,0,78
914,18,0,75
915,16,0,57
916,23,0,107
917,9,0,25
918,15,0,53
919,14,0,58
920,15,0,57
921,16,0,65
922,14,0,58
923,20,0,84
924,13,0,45
925,18,0,62
926,15,0,64
927,25,0,100
928,21,0,83
929,22,0,98
930,20,0,71
931,22,0,95
932,17,0,77
933,15,0,60
934,15,0,62
935,16,0,60
936,14,0,59
937,21,0,90
938,35,1,106
939,11,0,36
940,17,0,70
941,16,0,66
942,10,0,34
943,14,0,48
944,18,0,70
945,17,0,67
946,19,0,67
947,21,0,79
948,19,0,71
949,15,0,57
950,14,0,54
951,17,0,69
952,18,0,76
953,13,0,47
954,16,0,61
955,24,0,98
956,13,0,50
957,17,0,71
958,13,0,44
959,18,0,75
960,17,0,64
961,20,0,90
962,14,0,49
963,14,0,52
964,20,0,81
965,12,0,44
