epoch,score,lines,actions
399,34,1,97
400,17,0,75
401,23,0,84
402,24,0,96
403,28,0,119
404,25,0,101
405,22,0,94
406,14,0,44
407,15,0,59
408,21,0,82
409,17,0,63
410,20,0,79
411,24,0,104
412,25,0,104
413,16,0,61
414,18,0,57
415,32,1,107
416,19,0,91
417,23,0,101
418,23,0,98
419,20,0,88
420,25,0,119
421,14,0,47
422,19,0,79
423,23,0,97
424,21,0,88
425,23,0,83
426,15,0,62
427,20,0,76
428,17,0,64
429,18,0,71
430,19,0,72
431,20,0,70
432,16,0,74
433,15,0,44
434,16,0,60
435,20,0,87
436,33,1,96
437,19,0,65
438,23,0,89
439,25,0,101
440,16,0,72
441,13,0,51
442,24,0,104
443,20,0,60
444,25,0,96
445,18,0,69
446,18,0,87
447,22,0,94
448,16,0,56
449,18,0,63
450,25,0,101
451,21,0,86
452,23,0,92
453,25,0,94
454,21,0,88
455,25,0,114
456,22,0,84
457,21,0,80
458,23,0,89
459,17,0,61
460,24,0,97
461,23,0,89
462,20,0,79
463,20,0,76
464,27,0,108
465,21,0,82
466,22,0,91
467,31,1,91
468,26,0,105
469,20,0,79
470,15,0,57
471,24,0,111
472,15,0,66
473,11,0,38
474,16,0,53
475,19,0,68
476,21,0,82
477,19,0,70
478,34,1,113
479,14,0,57
480,20,0,88
481,13,0,54
482,20,0,75
483,15,0,52
484,23,0,93
485,19,0,74
486,14,0,59
487,20,0,72
488,16,0,67
489,20,0,83
490,14,0,55
491,18,0,66
492,15,0,60
493,21,0,86
494,20,0,77
495,23,0,93
496,16,0,68
497,24,0,97
498,24,0,97
499,16,0,57
500,22,0,91
501,20,0,84
502,23,0,106
503,20,0,81
504,19,0,75
505,18,0,72
506,18,0,64
507,18,0,63
508,21,0,72
509,24,0,105
510,25,0,110
511,26,0,106
512,15,0,63
513,25,0,105
514,25,0,98
515,18,0,69
516,20,0,81
517,18,0,69
518,14,0,44
519,21,0,72
520,21,0,90
521,20,0,89
522,21,0,72
523,18,0,69
524,21,0,76
525,15,0,52
526,26,0,108
527,33,1,106
528,18,0,76
529,22,0,87
530,17,0,63
531,25,0,104
532,14,0,57
533,25,0,103
534,20,0,75
535,24,0,96
536,17,0,65
537,21,0,80
538,20,0,77
539,26,0,91
540,26,0,102
541,22,0,89
542,16,0,69
543,20,0,79
544,18,0,68
545,17,0,60
546,25,0,104
547,23,0,99
548,24,0,102
549,20,0,79
550,20,0,76
551,20,0,84
552,22,0,97
553,13,0,43
554,21,0,78
555,20,0,73
556,19,0,69
557,27,0,109
558,36,1,124
559,18,0,75
560,19,0,87
561,18,0,78
562,19,0,87
563,17,0,58
564,27,0,121
565,22,0,93
566,29,1,77
567,11,0,43
568,22,0,80
569,24,0,98
570,19,0,70
571,22,0,91
572,20,0,72
573,25,0,103
574,21,0,95
575,13,0,45
576,23,0,98
577,17,0,64
578,22,0,98
579,14,0,73
580,13,0,56
581,28,0,116
582,22,0,93
583,22,0,91
584,26,0,113
585,23,0,102
586,23,0,94
587,43,1,132
588,17,0,60
589,22,0,95
590,18,0,67
591,17,0,73
592,24,0,95
593,25,0,99
594,20,0,69
595,21,0,88
596,20,0,75
597,16,0,61
598,26,0,122
599,21,0,88
600,23,0,98
601,19,0,68
602,21,0,84
603,17,0,74
604,24,0,90
605,20,0,76
606,25,0,100
607,20,0,77
608,12,0,46
609,24,0,101
610,23,0,108
611,21,0,90
612,21,0,95
613,13,0,56
614,22,0,91
615,13,0,45
616,14,0,50
617,27,0,105
618,23,0,95
619,29,1,77
620,23,0,99
621,18,0,66
622,21,0,80
623,25,0,113
624,19,0,79
625,18,0,64
626,22,0,93
627,16,0,58
628,17,0,65
629,12,0,57
630,21,0,86
631,17,0,67
632,21,0,93
633,21,0,82
634,17,0,53
635,20,0,82
636,34,1,107
637,22,0,89
638,24,0,107
639,17,0,62
640,20,0,91
641,24,0,100
642,18,0,72
643,18,0,89
644,22,0,84
645,24,0,98
646,16,0,60
647,21,0,89
648,18,0,72
649,12,0,57
650,27,0,111
651,18,0,75
652,16,0,61
653,20,0,80
654,22,0,96
655,21,0,86
656,20,0,86
657,16,0,61
658,22,0,77
659,18,0,67
660,25,0,103
661,26,0,96
662,21,0,86
663,18,0,72
664,15,0,60
665,16,0,60
666,24,0,100
667,19,0,70
668,19,0,73
669,24,0,99
670,19,0,66
671,19,0,76
672,15,0,75
673,24,0,93
674,16,0,55
675,20,0,83
676,19,0,70
677,17,0,57
678,21,0,85
679,17,0,68
680,20,0,83
681,24,0,102
682,32,1,88
683,15,0,62
684,21,0,86
685,17,0,68
686,23,0,91
687,18,0,76
688,23,0,89
689,25,0,117
690,19,0,84
691,18,0,68
692,22,0,81
693,19,0,70
694,17,0,76
695,14,0,57
696,21,0,96
697,18,0,82
698,22,0,88
699,25,0,94
700,23,0,88
701,23,0,105
702,24,0,96
703,33,1,100
704,37,1,114
705,16,0,62
706,25,0,108
707,22,0,86
708,18,0,66
709,18,0,69
710,23,0,96
711,18,0,58
712,19,0,63
713,15,0,54
714,23,0,88
715,22,0,96
716,16,0,70
717,25,0,112
718,14,0,47
719,21,0,86
720,24,0,108
721,23,0,88
722,18,0,69
723,20,0,79
724,17,0,69
725,18,0,83
726,21,0,86
727,22,0,94
728,35,1,107
729,21,0,77
730,14,0,51
731,23,0,96
732,16,0,56
733,27,0,124
734,18,0,79
735,17,0,56
736,24,0,99
737,21,0,92
738,15,0,59
739,21,0,85
740,25,0,108
741,18,0,72
742,38,1,136
743,21,0,83
744,27,0,108
745,27,0,111
746,20,0,87
747,19,0,72
748,17,0,81
749,24,0,91
750,17,0,67
751,17,0,64
752,21,0,94
753,26,0,104
754,25,0,93
755,23,0,101
756,15,0,65
757,12,0,59
758,18,0,69
759,27,0,106
760,23,0,98
761,20,0,80
762,23,0,100
763,15,0,57
764,38,1,113
765,29,0,129
766,19,0,83
767,25,0,96
768,20,0,70
769,14,0,52
770,18,0,77
771,14,0,64
772,25,0,99
773,28,0,123
774,23,0,108
775,28,0,120
776,21,0,99
777,17,0,63
778,25,0,101
779,21,0,82
780,26,0,117
781,21,0,84
782,27,0,121
783,33,1,104
784,22,0,92
785,33,1,97
786,26,0,99
787,21,0,82
788,13,0,39
789,18,0,70
790,16,0,74
791,21,0,85
792,20,0,85
793,20,0,75
794,21,0,94
795,22,0,101
796,27,0,109
797,23,0,94
798,24,0,108
799,24,0,104
800,23,0,93
801,35,1,110
802,17,0,70
803,19,0,68
804,22,0,94
805,20,0,79
806,21,0,82
807,23,0,97
808,13,0,40
809,21,0,79
810,23,0,95
811,19,0,76
812,26,0,111
813,18,0,66
814,21,0,84
815,22,0,94
816,23,0,100
817,17,0,80
818,19,0,82
819,19,0,67
820,21,0,89
821,24,0,100
822,22,0,91
823,21,0,77
824,21,0,99
